,STATION,DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
913,USW00093738,2017-07-02,4.92,0.0,0.0,81,90,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
914,USW00093738,2017-07-03,4.25,0.0,0.0,80,90,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,USW00093738,2017-07-04,4.47,0.0,0.0,78,90,68,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
916,USW00093738,2017-07-05,6.04,1.16,0.0,77,84,70,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
917,USW00093738,2017-07-06,5.37,1.68,0.0,73,80,71,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
918,USW00093738,2017-07-07,6.04,0.1,0.0,77,88,67,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
919,USW00093738,2017-07-08,6.71,0.0,0.0,76,87,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
920,USW00093738,2017-07-09,4.7,0.0,0.0,74,83,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,USW00093738,2017-07-10,4.92,0.0,0.0,76,89,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
922,USW00093738,2017-07-11,4.92,0.01,0.0,79,89,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
923,USW00093738,2017-07-12,4.92,0.0,0.0,81,93,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
924,USW00093738,2017-07-13,5.82,0.0,0.0,83,94,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,USW00093738,2017-07-14,4.25,0.73,0.0,82,94,72,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
926,USW00093738,2017-07-15,8.28,0.0,0.0,78,87,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,USW00093738,2017-07-16,3.58,0.0,0.0,76,87,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
928,USW00093738,2017-07-17,6.04,0.0,0.0,80,89,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,USW00093738,2017-07-18,4.03,1.66,0.0,80,92,71,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
930,USW00093738,2017-07-19,2.91,0.0,0.0,80,93,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,USW00093738,2017-07-20,4.47,0.0,0.0,83,93,72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,USW00093738,2017-07-21,4.47,0.0,0.0,84,93,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,USW00093738,2017-07-22,4.47,0.72,0.0,80,90,72,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
934,USW00093738,2017-07-23,5.37,0.84,0.0,77,87,72,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
935,USW00093738,2017-07-24,5.82,0.0,0.0,79,90,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,USW00093738,2017-07-25,9.17,0.0,0.0,75,79,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,USW00093738,2017-07-26,4.03,0.0,0.0,72,84,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,USW00093738,2017-07-27,4.47,0.07,0.0,76,87,69,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
939,USW00093738,2017-07-28,6.71,1.46,0.0,74,78,69,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
940,USW00093738,2017-07-29,11.41,0.16,0.0,70,77,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,USW00093738,2017-07-30,6.71,0.0,0.0,71,82,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,USW00093738,2017-07-31,2.91,0.0,0.0,72,88,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,USW00093738,2017-08-01,3.8,0.0,0.0,76,89,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,USW00093738,2017-08-02,3.58,0.0,0.0,78,89,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,USW00093738,2017-08-03,4.47,0.09,0.0,77,88,68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
946,USW00093738,2017-08-04,6.71,0.0,0.0,76,88,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,USW00093738,2017-08-05,10.29,0.0,0.0,75,79,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,USW00093738,2017-08-06,2.24,0.0,0.0,69,80,58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
949,USW00093738,2017-08-07,5.37,0.77,0.0,71,74,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
950,USW00093738,2017-08-08,6.93,0.0,0.0,72,80,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,USW00093738,2017-08-09,3.8,0.0,0.0,71,84,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,USW00093738,2017-08-10,3.58,0.0,0.0,71,83,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,USW00093738,2017-08-11,6.04,1.09,0.0,73,83,67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
954,USW00093738,2017-08-12,2.01,0.09,0.0,73,84,68,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
955,USW00093738,2017-08-13,4.92,0.0,0.0,73,83,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,USW00093738,2017-08-14,2.01,0.0,0.0,70,77,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,USW00093738,2017-08-15,3.58,0.38,0.0,73,80,67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,USW00093738,2017-08-16,3.36,0.0,0.0,76,89,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,USW00093738,2017-08-17,5.37,0.0,0.0,78,89,68,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
960,USW00093738,2017-08-18,7.61,0.69,0.0,81,93,75,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
961,USW00093738,2017-08-19,5.14,0.01,0.0,80,88,66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
962,USW00093738,2017-08-20,4.92,0.0,0.0,75,86,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,USW00093738,2017-08-21,5.14,0.0,0.0,78,89,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,USW00093738,2017-08-22,8.05,0.0,0.0,79,91,71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
965,USW00093738,2017-08-23,7.38,0.0,0.0,79,83,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966,USW00093738,2017-08-24,5.37,0.0,0.0,72,81,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
967,USW00093738,2017-08-25,6.04,0.0,0.0,70,78,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,USW00093738,2017-08-26,3.58,0.0,0.0,69,79,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
969,USW00093738,2017-08-27,5.14,0.0,0.0,67,77,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
970,USW00093738,2017-08-28,6.71,0.0,0.0,66,76,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,USW00093738,2017-08-29,8.05,0.71,0.0,65,67,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,USW00093738,2017-08-30,4.92,0.0,0.0,67,78,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
973,USW00093738,2017-08-31,4.7,0.0,0.0,71,84,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,USW00093738,2017-09-01,6.93,0.0,0.0,65,69,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,USW00093738,2017-09-02,5.82,0.66,0.0,58,61,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
976,USW00093738,2017-09-03,5.37,0.0,0.0,66,78,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
977,USW00093738,2017-09-04,7.61,0.0,0.0,68,82,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,USW00093738,2017-09-05,7.61,0.32,0.0,74,86,65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
979,USW00093738,2017-09-06,4.47,0.65,0.0,65,68,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,USW00093738,2017-09-07,6.04,0.0,0.0,63,72,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
981,USW00093738,2017-09-08,5.37,0.0,0.0,62,76,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
982,USW00093738,2017-09-09,7.16,0.0,0.0,62,71,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
983,USW00093738,2017-09-10,5.59,0.0,0.0,60,72,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
984,USW00093738,2017-09-11,4.25,0.0,0.0,60,72,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
985,USW00093738,2017-09-12,3.8,0.0,0.0,65,77,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
986,USW00093738,2017-09-13,4.03,0.09,0.0,69,78,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,USW00093738,2017-09-14,4.25,0.03,0.0,71,80,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,USW00093738,2017-09-15,4.7,0.0,0.0,72,82,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,USW00093738,2017-09-16,2.46,0.0,0.0,71,84,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
990,USW00093738,2017-09-17,3.36,0.0,0.0,72,83,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,USW00093738,2017-09-18,5.82,0.0,0.0,71,80,62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,USW00093738,2017-09-19,8.5,0.0,0.0,72,82,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,USW00093738,2017-09-20,5.14,0.0,0.0,74,87,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,USW00093738,2017-09-21,3.36,0.0,0.0,71,85,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
995,USW00093738,2017-09-22,4.47,0.0,0.0,73,83,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,USW00093738,2017-09-23,4.03,0.0,0.0,71,86,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,USW00093738,2017-09-24,4.03,0.0,0.0,73,89,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
998,USW00093738,2017-09-25,4.03,0.0,0.0,75,89,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,USW00093738,2017-09-26,5.37,0.0,0.0,75,85,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000,USW00093738,2017-09-27,7.83,0.0,0.0,77,89,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,USW00093738,2017-09-28,12.97,0.0,0.0,75,79,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,USW00093738,2017-09-29,4.47,0.0,0.0,64,73,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1003,USW00093738,2017-09-30,13.42,0.0,0.0,61,67,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,USW00093738,2017-10-01,3.58,0.0,0.0,56,69,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,USW00093738,2017-10-02,1.34,0.0,0.0,56,74,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1006,USW00093738,2017-10-03,2.91,0.0,0.0,59,74,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,USW00093738,2017-10-04,4.7,0.0,0.0,61,79,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,USW00093738,2017-10-05,3.8,0.0,0.0,66,85,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1009,USW00093738,2017-10-06,2.68,0.0,0.0,71,85,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,USW00093738,2017-10-07,8.95,0.0,0.0,72,85,56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1011,USW00093738,2017-10-08,8.5,0.09,0.0,77,83,73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1012,USW00093738,2017-10-09,10.51,0.52,0.0,77,87,69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013,USW00093738,2017-10-10,2.68,0.0,0.0,75,87,64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,USW00093738,2017-10-11,6.71,0.79,0.0,73,75,65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,USW00093738,2017-10-12,9.4,0.0,0.0,65,66,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,USW00093738,2017-10-13,5.82,0.0,0.0,60,64,58,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,USW00093738,2017-10-14,4.03,0.0,0.0,64,73,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,USW00093738,2017-10-15,9.62,0.0,0.0,67,79,61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,USW00093738,2017-10-16,12.97,0.08,0.0,63,70,48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,USW00093738,2017-10-17,3.8,0.0,0.0,51,63,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,USW00093738,2017-10-18,2.91,0.0,0.0,51,70,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,USW00093738,2017-10-19,3.13,0.0,0.0,55,73,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,USW00093738,2017-10-20,3.58,0.0,0.0,58,76,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,USW00093738,2017-10-21,1.34,0.0,0.0,58,77,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1025,USW00093738,2017-10-22,4.03,0.0,0.0,59,75,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,USW00093738,2017-10-23,9.62,0.03,0.0,64,75,51,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1027,USW00093738,2017-10-24,9.17,0.5,0.0,65,71,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,USW00093738,2017-10-25,8.28,0.0,0.0,58,64,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1029,USW00093738,2017-10-26,9.4,0.0,0.0,52,59,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,USW00093738,2017-10-27,4.47,0.0,0.0,48,67,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,USW00093738,2017-10-28,10.07,0.0,0.0,58,71,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,USW00093738,2017-10-29,11.41,1.03,0.0,60,66,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,USW00093738,2017-10-30,14.76,0.11,0.0,48,59,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,USW00093738,2017-10-31,4.47,0.0,0.0,48,60,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,USW00093738,2017-11-01,3.8,0.0,0.0,46,56,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,USW00093738,2017-11-02,4.92,0.0,0.0,56,76,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1037,USW00093738,2017-11-03,6.71,0.0,0.0,64,77,54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,USW00093738,2017-11-04,5.37,0.6,0.0,54,57,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039,USW00093738,2017-11-05,5.59,0.1,0.0,53,60,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,USW00093738,2017-11-06,9.62,0.0,0.0,62,72,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,USW00093738,2017-11-07,11.18,0.92,0.0,47,51,39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,USW00093738,2017-11-08,9.17,0.0,0.0,42,48,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043,USW00093738,2017-11-09,3.8,0.04,0.0,45,50,42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,USW00093738,2017-11-10,12.75,0.0,0.0,42,46,29,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,USW00093738,2017-11-11,3.8,0.0,0.0,30,37,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,USW00093738,2017-11-12,2.24,0.03,0.0,33,47,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,USW00093738,2017-11-13,4.92,0.17,0.0,42,50,36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1048,USW00093738,2017-11-14,6.26,0.0,0.0,43,49,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,USW00093738,2017-11-15,4.03,0.0,0.0,41,54,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,USW00093738,2017-11-16,11.41,0.0,0.0,49,62,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,USW00093738,2017-11-17,7.16,0.0,0.0,45,53,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,USW00093738,2017-11-18,12.53,0.01,0.0,43,62,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,USW00093738,2017-11-19,17.67,0.09,0.0,52,60,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,USW00093738,2017-11-20,10.07,0.0,0.0,42,51,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,USW00093738,2017-11-21,10.07,0.0,0.0,44,60,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,USW00093738,2017-11-22,12.3,0.0,0.0,51,56,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,USW00093738,2017-11-23,4.25,0.0,0.0,35,44,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,USW00093738,2017-11-24,3.8,0.0,0.0,36,55,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,USW00093738,2017-11-25,4.25,0.0,0.0,43,62,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,USW00093738,2017-11-26,7.38,0.0,0.0,49,53,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,USW00093738,2017-11-27,4.47,0.0,0.0,44,60,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,USW00093738,2017-11-28,4.92,0.0,0.0,44,63,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,USW00093738,2017-11-29,5.37,0.0,0.0,50,68,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,USW00093738,2017-11-30,3.58,0.03,0.0,43,57,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,USW00093738,2017-12-01,5.59,0.0,0.0,47,54,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,USW00093738,2017-12-02,2.46,0.0,0.0,37,52,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,USW00093738,2017-12-03,3.8,0.04,0.0,43,56,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068,USW00093738,2017-12-04,4.25,0.0,0.0,38,55,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,USW00093738,2017-12-05,7.61,0.09,0.0,50,61,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,USW00093738,2017-12-06,9.17,0.0,0.0,46,54,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,USW00093738,2017-12-07,4.47,0.0,0.0,40,49,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,USW00093738,2017-12-08,2.91,0.0,0.0,36,39,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,USW00093738,2017-12-09,3.8,0.24,4.0,33,35,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074,USW00093738,2017-12-10,6.04,0.0,0.0,31,40,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075,USW00093738,2017-12-11,5.59,0.0,0.0,37,48,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,USW00093738,2017-12-12,14.99,0.0,0.0,40,46,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,USW00093738,2017-12-13,13.42,0.0,0.0,26,34,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,USW00093738,2017-12-14,11.63,0.0,0.0,34,40,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,USW00093738,2017-12-15,3.36,0.02,0.2,27,29,20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1080,USW00093738,2017-12-16,7.83,0.0,0.0,31,46,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,USW00093738,2017-12-17,1.79,0.0,0.0,35,51,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082,USW00093738,2017-12-18,2.24,0.0,0.0,43,57,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1083,USW00093738,2017-12-19,4.03,0.0,0.0,47,60,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084,USW00093738,2017-12-20,6.26,0.0,0.0,47,53,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085,USW00093738,2017-12-21,2.24,0.0,0.0,33,45,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,USW00093738,2017-12-22,3.8,0.01,0.0,40,52,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,USW00093738,2017-12-23,10.07,0.34,0.0,49,62,39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1088,USW00093738,2017-12-24,7.16,0.0,0.0,41,43,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,USW00093738,2017-12-25,14.32,0.0,0.0,35,39,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,USW00093738,2017-12-26,5.82,0.0,0.0,29,37,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091,USW00093738,2017-12-27,10.74,0.0,0.0,28,31,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1092,USW00093738,2017-12-28,8.72,0.0,0.0,18,23,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,USW00093738,2017-12-29,4.03,0.0,0.0,19,31,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094,USW00093738,2017-12-30,6.71,0.03,0.4,24,32,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,USW00093738,2017-12-31,9.4,0.0,0.0,18,21,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
